id,vague_r,hedge_r,neg_r,passive_r,fog_idx,avg_len,len_var,num_den,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,sent_pos,sent_neg,sent_neu,time_r,excl_r,quest_r,drift_sc,label_int
FS-1791,0.0,0.0,0.0,0.0,81.64615385,19.5,20.25,0.15384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02564103,0.0,0.0,0.0,0
FS-2765,0.0,0.0,0.0,0.0,72.20379747,19.75,10.6875,0.02531646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01265823,0.0,0.0,0.0,0
FS-0839,0.0,0.0,0.0,0.0,71.70666667,12.6,8.64,0.14285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03174603,0.0,0.0,0.0,2
FS-1119,0.0,0.0,0.0,0.0,82.44293785,19.66666667,0.88888889,0.11864407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01694915,0.0,0.0,0.0,0
FS-1862,0.0,0.0,0.0,0.0,80.92121212,22.0,48.66666667,0.12121212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01515152,0.0,0.0,0.0,0
FS-2654,0.0,0.0,0.0,0.0,76.02823529,13.6,38.24,0.04411765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01470588,0.0,0.0,0.0,2
FS-2710,0.0,0.0,0.0,0.0,68.74046512,17.2,22.16,0.06976744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02325581,0.97674419,0.0,0.0,0.0,0.0,2
FS-1201,0.0,0.0,0.0,0.0,79.79259259,18.0,60.66666667,0.11111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01851852,0.0,0.0,0.0,0
FS-0129,0.0,0.0,0.0,0.0,90.08553459,17.66666667,48.22222222,0.13207547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01886792,0.98113208,0.01886792,0.0,0.0,0.0,0
FS-2141,0.0,0.0,0.0,0.0,65.33333333,20.0,18.66666667,0.06666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01666667,0.0,0.0,0.0,0
FS-0060,0.0,0.0,0.0,0.0,71.31724138,14.5,8.25,0.10344828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01724138,0.0,0.0,0.0,2
FS-2487,0.0,0.0,0.0,0.0,74.97948718,19.5,6.25,0.1025641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01282051,0.0,0.0,0.0,0
FS-1580,0.0,0.0,0.0,0.0,67.81212121,16.5,8.25,0.12121212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01515152,0.0,0.0,0.0,0
FS-2989,0.0,0.0,0.0,0.0,70.07096774,15.5,6.75,0.08064516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01612903,0.0,0.0,0.0,2
FS-1489,0.0,0.0,0.0,0.0,71.83030303,22.0,14.0,0.07575758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01515152,0.0,0.0,0.0,0
FS-2979,0.0,0.0,0.0,0.0,76.46521739,17.25,16.1875,0.07246377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01449275,0.0,0.0,0.0,2
FS-2223,0.0,0.0,0.0,0.0,86.97634409,20.66666667,27.55555556,0.12903226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03225806,0.0,0.0,0.0,0
FS-2585,0.0,0.0,0.0,0.0,73.71627907,21.5,14.75,0.02325581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01162791,0.98837209,0.01162791,0.0,0.0,0.0,0
FS-0826,0.0,0.0,0.0,0.0,79.60874317,20.33333333,24.22222222,0.08196721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01639344,0.0,0.0,0.0,0
FS-1099,0.0,0.0,0.0,0.0,72.69655172,14.5,22.25,0.15517241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03448276,0.0,0.0,0.0,0
FS-1269,0.0,0.0,0.0,0.0,79.36363636,27.5,0.25,0.14545455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01818182,0.0,0.0,0.0,0
FS-0562,0.0,0.0,0.0,0.0,70.42857143,17.5,44.75,0.07142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2
FS-0787,0.0,0.0,0.0,0.0,72.45211268,17.75,24.6875,0.11267606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02816901,0.0,0.0,0.0,0
FS-2447,0.0,0.0,0.0,0.0,77.11741935,18.6,76.24,0.05376344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02150538,0.0,0.0,0.0,0
FS-0875,0.0,0.0,0.0,0.0,70.41212121,14.66666667,6.22222222,0.15909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02272727,0.0,0.0,0.0,0
FS-0155,0.0,0.0,0.0,0.0,74.14225352,17.75,23.1875,0.15492958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01408451,0.0,0.0,0.0,0
FS-0395,0.0,0.0,0.0,0.0,64.32337662,19.25,13.6875,0.12987013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01298701,0.0,0.0,0.0,0
FS-3048,0.0,0.0,0.0,0.0,75.73050847,14.75,20.1875,0.10169492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01694915,0.0,0.0,0.0,2
FS-0416,0.0,0.0,0.0,0.0,75.08521739,13.8,58.16,0.13043478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01449275,0.0,0.0,0.0,2
FS-0530,0.0,0.0,0.0,0.0,69.5,13.75,14.1875,0.12727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01818182,0.0,0.0,0.0,0
FS-1952,0.0,0.0,0.0,0.0,72.3884058,23.0,0.0,0.11594203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01449275,0.0,0.0,0.0,0
FS-1969,0.0,0.0,0.0,0.0,67.0260274,18.25,15.6875,0.06849315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01369863,0.98630137,0.01369863,0.0,0.0,0.0,0
FS-0342,0.0,0.0,0.0,0.0,72.27344633,19.66666667,9.55555556,0.06779661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01694915,0.0,0.0,0.0,0
FS-1424,0.0,0.0,0.0,0.0,74.23650794,15.75,11.6875,0.11111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01587302,0.0,0.0,0.0,0
FS-2270,0.0,0.0,0.0,0.0,74.96842105,19.0,12.66666667,0.07017544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01754386,0.0,0.0,0.0,0
FS-1002,0.0,0.0,0.0,0.0,72.98695652,17.25,30.6875,0.13043478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02898551,0.0,0.0,0.0,0
FS-3059,0.0,0.0,0.0,0.0,80.39354839,15.5,13.25,0.11290323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01612903,0.98387097,0.01612903,0.0,0.0,0.0,2
FS-0041,0.0,0.0,0.0,0.0,76.34124294,19.66666667,2.88888889,0.10169492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01694915,0.0,0.0,0.0,0
FS-0380,0.0,0.0,0.0,0.0,73.86363636,13.75,13.6875,0.12727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01818182,0.98181818,0.01818182,0.0,0.0,0.0,0
FS-2666,0.0,0.0,0.0,0.0,70.7529052,18.16666667,27.13888889,0.0733945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00917431,0.0,0.0,0.0,0
FS-2127,0.0,0.0,0.0,0.0,71.75238095,18.66666667,0.88888889,0.05357143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01785714,0.0,0.0,0.0,2
FS-0866,0.0,0.0,0.0,0.0,80.28275862,14.5,0.25,0.0862069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01724138,0.0,0.0,0.0,2
FS-2163,0.0,0.0,0.0,0.0,85.68602151,20.66666667,24.22222222,0.11290323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01612903,0.0,0.0,0.0,0
FS-3052,0.0,0.0,0.0,0.0,77.41111111,15.75,8.6875,0.0952381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01587302,0.98412698,0.01587302,0.0,0.0,0.0,2
FS-0823,0.0,0.0,0.0,0.0,83.04137931,14.5,23.25,0.06896552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03448276,0.0,0.0,0.0,0
FS-2662,0.0,0.0,0.0,0.0,76.2572043,18.6,23.84,0.08602151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01075269,0.98924731,0.02150538,0.0,0.0,0.0,0
FS-0251,0.0,0.0,0.0,0.0,72.86315789,19.0,34.66666667,0.0877193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01754386,0.0,0.0,0.0,0
FS-0598,0.0,0.0,0.0,0.0,75.20283688,15.66666667,0.88888889,0.12765957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0212766,0.0,0.0,0.0,2
FS-1748,0.0,0.0,0.0,0.0,78.0,20.0,73.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0125,0.0,0.0,0.0,0
FS-0364,0.0,0.0,0.0,0.0,66.84516129,15.5,9.25,0.09677419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03225806,0.0,0.0,0.0,0
FS-1679,0.0,0.0,0.0,0.0,77.55306122,12.25,3.6875,0.16326531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04081633,0.0,0.0,0.0,2
FS-2273,0.0,0.0,0.0,0.0,66.98181818,22.0,4.66666667,0.07575758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01515152,0.0,0.0,0.0,2
FS-2437,0.0,0.0,0.0,0.0,70.49753425,14.6,4.24,0.06849315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01369863,0.0,0.0,0.0,2
FS-1670,0.0,0.0,0.0,0.0,75.87741935,15.5,16.25,0.08064516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01612903,0.0,0.0,0.0,0
FS-0334,0.0,0.0,0.0,0.0,73.28205128,21.66666667,46.88888889,0.09230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01538462,0.98461538,0.01538462,0.0,0.0,0.0,0
FS-1877,0.0,0.0,0.0,0.0,69.17894737,19.0,14.0,0.06578947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01315789,0.0,0.0,0.0,0
FS-2296,0.0,0.0,0.0,0.0,69.60952381,18.66666667,6.22222222,0.10714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01785714,0.0,0.0,0.0,0
FS-0256,0.0,0.0,0.0,0.0,84.24615385,26.0,9.0,0.09615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01923077,0.0,0.0,0.0,0
FS-2580,0.0,0.0,0.0,0.0,77.26708861,19.75,10.6875,0.05063291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02531646,0.0,0.0,0.0,0
FS-3125,0.0,0.0,0.0,0.0,75.24520548,18.25,75.1875,0.04109589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01369863,0.98630137,0.01369863,0.0,0.0,0.0,0
FS-0384,0.0,0.0,0.0,0.0,81.99130435,11.5,7.25,0.2173913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.06521739,0.0,0.0,0.0,2
FS-1020,0.0,0.0,0.0,0.0,69.15294118,17.0,13.5,0.14705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02941176,0.0,0.0,0.0,2
FS-2042,0.0,0.0,0.0,0.0,74.71827957,20.66666667,4.22222222,0.12903226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01612903,0.0,0.0,0.0,0
FS-0154,0.0,0.0,0.0,0.0,74.88109589,14.6,5.04,0.06849315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01369863,0.0,0.0,0.0,0
FS-0827,0.0,0.0,0.0,0.0,73.275,16.0,18.5,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.015625,0.0,0.0,0.0,0
FS-2497,0.0,0.0,0.0,0.0,75.02736842,15.2,27.76,0.06578947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2
FS-2833,0.0,0.0,0.0,0.0,81.83220339,14.75,5.6875,0.08474576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03389831,0.0,0.0,0.0,2
FS-1914,0.0,0.0,0.0,0.0,74.80769231,16.25,10.6875,0.12307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03076923,0.0,0.0,0.0,2
FS-1355,0.0,0.0,0.0,0.0,75.01857923,20.33333333,50.88888889,0.13114754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01639344,0.0,0.0,0.0,0
FS-2039,0.0,0.0,0.0,0.0,73.99225806,12.4,13.04,0.11290323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03225806,0.0,0.0,0.0,2
FS-0210,0.0,0.0,0.0,0.0,70.12848485,13.2,8.96,0.15151515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04545455,0.0,0.0,0.0,2
FS-2518,0.0,0.0,0.0,0.0,77.08644068,14.75,20.6875,0.06779661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2
FS-2361,0.0,0.0,0.0,0.0,77.69717514,19.66666667,5.55555556,0.06779661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01694915,0.98305085,0.0,0.0,0.0,0.0,0
FS-0430,0.0,0.0,0.0,0.0,75.67017544,19.0,2.66666667,0.14035088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01754386,0.98245614,0.01754386,0.0,0.0,0.0,0
FS-2639,0.0,0.0,0.0,0.0,76.50697674,21.5,14.25,0.05813953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02325581,0.0,0.0,0.0,0
FS-2618,0.0,0.0,0.0,0.0,79.73076923,16.25,24.6875,0.06153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01538462,0.0,0.0,0.0,2
FS-0322,0.0,0.0,0.0,0.0,78.68245614,14.25,36.1875,0.0877193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01754386,0.0,0.0,0.0,2
FS-1130,0.0,0.0,0.0,0.0,74.78333333,21.33333333,69.55555556,0.078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.015625,0.0,0.0,0.0,0
FS-1675,0.0,0.0,0.0,0.0,79.8,12.0,4.5,0.14583333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02083333,0.0,0.0,0.0,2
FS-1399,0.0,0.0,0.0,0.0,63.77254902,22.66666667,1.55555556,0.11764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01470588,0.0,0.0,0.0,0
FS-1438,0.0,0.0,0.0,0.0,69.38979592,12.25,3.6875,0.18367347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04081633,0.0,0.0,0.0,2
FS-1446,0.0,0.0,0.0,0.0,72.65,16.0,9.5,0.109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03125,0.0,0.0,0.0,0
FS-0754,0.0,0.0,0.0,0.0,78.94814815,27.0,25.0,0.09259259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01851852,0.0,0.0,0.0,0
FS-0274,0.0,0.0,0.0,0.0,76.60392157,17.0,32.66666667,0.17647059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03921569,0.0,0.0,0.0,0
FS-1368,0.0,0.0,0.0,0.0,66.84516129,15.5,6.25,0.01612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01612903,0.98387097,0.0,0.0,0.0,0.0,0
FS-2798,0.0,0.0,0.0,0.0,77.98070175,14.25,1.1875,0.07017544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2
FS-1234,0.0,0.0,0.0,0.0,70.20215054,20.66666667,24.22222222,0.08064516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01612903,0.0,0.0,0.0,0
FS-0969,0.0,0.0,0.0,0.0,71.11372549,17.0,16.66666667,0.1372549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03921569,0.0,0.0,0.0,0
FS-0702,0.0,0.0,0.0,0.0,76.08888889,18.0,20.66666667,0.12962963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03703704,0.0,0.0,0.0,0
FS-0268,0.0,0.0,0.0,0.0,77.52413793,14.5,2.75,0.12068966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01724138,0.0,0.0,0.0,2
FS-0585,0.0,0.0,0.0,0.0,75.39487179,17.33333333,0.88888889,0.11538462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01923077,0.0,0.0,0.0,0
FS-1760,0.0,0.0,0.0,0.0,75.34345992,26.33333333,37.55555556,0.10126582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01265823,0.0,0.0,0.0,0
FS-0636,0.0,0.0,0.0,0.0,68.26666667,20.66666667,40.22222222,0.09677419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01612903,0.0,0.0,0.0,0
FS-0691,0.0,0.0,0.0,0.0,76.97142857,21.0,8.0,0.12698413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01587302,0.0,0.0,0.0,0
FS-0777,0.0,0.0,0.0,0.0,68.04545455,13.75,3.1875,0.14545455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01818182,0.0,0.0,0.0,2
FS-1545,0.0,0.0,0.0,0.0,67.025,16.0,21.0,0.171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03125,0.0,0.0,0.0,0
FS-1769,0.0,0.0,0.0,0.0,69.90535211,14.2,3.76,0.15492958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02816901,0.0,0.0,0.0,2
FS-0837,0.0,0.0,0.0,0.0,72.34067797,14.75,18.1875,0.15254237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03389831,0.0,0.0,0.0,2
FS-1921,0.0,0.0,0.0,0.0,77.60634921,21.0,54.0,0.11111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03174603,0.0,0.0,0.0,0
FS-1519,0.0,0.0,0.0,0.0,84.77272727,13.75,19.6875,0.10909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01818182,0.0,0.0,0.0,0
FS-2408,0.0,0.0,0.0,0.0,77.23235955,17.8,21.76,0.07865169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01123596,0.0,0.0,0.0,0
FS-2922,0.0,0.0,0.0,0.0,77.65,16.0,24.5,0.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2
FS-0152,0.0,0.0,0.0,0.0,73.56666667,17.25,24.6875,0.10144928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01449275,0.0,0.0,0.0,0
FS-1631,0.0,0.0,0.0,0.0,70.40833333,21.33333333,16.22222222,0.109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015625,0.984375,0.03125,0.0,0.0,0.0,0
FS-0184,0.0,0.0,0.0,0.0,85.69830508,29.5,30.25,0.06779661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01694915,0.0,0.0,0.0,0
FS-2297,0.0,0.0,0.0,0.0,73.56491228,19.0,12.66666667,0.03508772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
FS-0926,0.0,0.0,0.0,0.0,82.90574713,19.33333333,11.55555556,0.15517241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01724138,0.98275862,0.03448276,0.0,0.0,0.0,2
FS-0197,0.0,0.0,0.0,0.0,74.23650794,15.75,18.1875,0.11111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04761905,0.0,0.0,0.0,0
FS-3134,0.0,0.0,0.0,0.0,83.33333333,15.0,13.5,0.06666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01666667,0.0,0.0,0.0,0
FS-0476,0.0,0.0,0.0,0.0,69.79206349,15.75,50.1875,0.06349206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2
FS-2626,0.0,0.0,0.0,0.0,73.64098361,15.25,38.1875,0.09836066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01639344,0.0,0.0,0.0,2
FS-1351,0.0,0.0,0.0,0.0,80.08596491,14.25,59.6875,0.0877193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01754386,0.0,0.0,0.0,0
FS-2364,0.0,0.0,0.0,0.0,76.73846154,13.0,1.5,0.11538462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2
FS-0670,0.0,0.0,0.0,0.0,72.64964539,15.66666667,14.22222222,0.08510638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0212766,0.0,0.0,0.0,0
FS-1642,0.0,0.0,0.0,0.0,74.66666667,16.66666667,14.22222222,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.98,0.04,0.0,0.0,0.0,2
FS-0104,0.0,0.0,0.0,0.0,87.68181818,13.75,11.1875,0.03636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01818182,0.0,0.0,0.0,0
FS-0998,0.0,0.0,0.0,0.0,70.47619048,23.33333333,24.88888889,0.11428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02857143,0.0,0.0,0.0,0
FS-3177,0.0,0.0,0.0,0.0,70.91764706,17.0,14.0,0.05882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02941176,0.0,0.0,0.0,0
FS-2628,0.0,0.0,0.0,0.0,76.0,15.0,68.0,0.08333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01666667,0.0,0.0,0.0,2
FS-1403,0.0,0.0,0.0,0.0,72.80740741,13.5,4.25,0.18518519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03703704,0.0,0.0,0.0,2
FS-0229,0.0,0.0,0.0,0.0,67.04367816,19.33333333,29.55555556,0.0862069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01724138,0.98275862,0.0,0.0,0.0,0.0,0
FS-2530,0.0,0.0,0.0,0.0,79.18928571,18.28571429,25.63265306,0.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03125,0.0,0.0,0.0,0
FS-2878,0.0,0.0,0.0,0.0,72.62638298,18.8,16.96,0.0106383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
FS-2475,0.0,0.0,0.0,0.0,68.68780488,20.5,40.25,0.06097561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02439024,0.0,0.0,0.0,2
FS-2236,0.0,0.0,0.0,0.0,71.22898551,23.0,56.0,0.08695652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
FS-2902,0.0,0.0,0.0,0.0,72.81634409,18.6,27.04,0.09677419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02150538,0.0,0.0,0.0,0
FS-2752,0.0,0.0,0.0,0.0,76.51794872,19.5,16.25,0.03846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01282051,0.98717949,0.01282051,0.0,0.0,0.0,0
FS-1229,0.0,0.0,0.0,0.0,69.56158192,19.66666667,1.55555556,0.08474576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01694915,0.0,0.0,0.0,2
FS-2418,0.0,0.0,0.0,0.0,74.16268657,16.75,18.6875,0.11940299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02985075,0.0,0.0,0.0,2
